SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR8907124		LIAO159		1	m490	TRUE	142710493	298
SRR8907125		RY732		1	m491	TRUE	135248594	297
SRR8907126		GY798		1	m492	TRUE	156245775	289
SRR8907127		YE8001		1	m493	TRUE	158497249	292
SRR8907128		XZ698		1	m494	TRUE	180237275	294
SRR8907129		GY237		1	m495	TRUE	167247759	294
SRR8907130		SY1039		1	m496	TRUE	204364129	294
SRR8907131		YU87-1		1	m497	TRUE	161439395	292
SRR8907132		TY3		1	m498	TRUE	212323237	294
SRR8907133		DAN4245		1	m499	TRUE	179244168	294
SRR8907134		GEMS2		1	m500	TRUE	165361528	298
SRR8907135		GEMS46		1	m501	TRUE	147677086	296
SRR8907136		GEMS33		1	m502	TRUE	117207717	295
SRR8907137		ZI330		1	m503	TRUE	161164320	295
SRR8907138		HB		1	m504	TRUE	180030587	297
SRR8907139		GEMS48		1	m505	TRUE	127563996	295
SRR8907140		HTH-17		1	m506	TRUE	161833519	298
SRR8907141		BEM		1	m507	TRUE	143331566	296
SRR8907142		B73		1	m508	TRUE	144444874	295
SRR8907143		4019		1	m509	TRUE	126243780	297
SRR8907144		ES40		1	m510	TRUE	176747827	297
SRR8907145		ZZ03		1	m511	TRUE	154072893	296
SRR8907146		GEMS25		1	m512	TRUE	166809121	297
SRR8907147		RY684		1	m513	TRUE	184334447	297
SRR8907148		JH96C		1	m514	TRUE	184772306	296
SRR8907149		DAN9046		1	m515	TRUE	143234494	296
SRR8907150		HUA83-2		1	m516	TRUE	174032804	296
SRR8907151		TY7		1	m517	TRUE	151889749	296
SRR8907152		GEMS47		1	m518	TRUE	130746098	295
SRR8907153		BY4960		1	m519	TRUE	133648495	297
SRR8907154		S22		1	m520	TRUE	137519818	296
SRR8907155		LG001		1	m521	TRUE	130442875	296
